idx,score,depth,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,gameState20,gameState21,gameState22,gameState23,gameState24,gameState25,gameState26,gameState27,gameState28,gameState29,gameState30,gameState31,gameState32,gameState33,gameState34,gameState35,gameState36,gameState37,gameState38,gameState39,gameState40,gameState41,gameState42,gameState43,gameState44,gameState45,gameState46,gameState47,gameState48,gameState49,gameState50,gameState51,gameState52,gameState53,gameState54,gameState55,gameState56,gameState57,gameState58,gameState59,gameState60,gameState61,gameState62,gameState63,gameState64,gameState65,gameState66,gameState67,gameState68,gameState69,gameState70,gameState71,gameState72,gameState73,gameState74,gameState75,gameState76,gameState77,gameState78,gameState79,gameState80,gameState81,gameState82,gameState83,gameState84,gameState85,gameState86,gameState87,gameState88,gameState89,gameState90,gameState91,gameState92,gameState93,gameState94,gameState95,gameState96,gameState97,gameState98,gameState99
80,-794.9005,100,0,0,8012138,0,0,1872.7937,0,0,30311112,-44649.30027863419,-12704.323933986629,57353.62420345231,-774414.4024887123,-142759.15742593605,2812739.7111592046,974.228,230.81485,   494,678,   2369,1066,   7587,7688,   1167,3047,   3177,4095,   8266,7443,   2626,4276,   3295,3357,   666,879,   674,893,   5613,4223,   755,558,   2844,5647,   4157,4089,   1857,5607,   6843,6844,   569,913,   6505,3233,   5471,5475,   3960,5202,   4956,721,   68,812,   4175,4136,   3379,6492,   6600,6050,   7030,7127,   5342,5359,   220,341,   3667,4754,   5846,3384,   413,4741,   371,498,   4366,4357,   897,607,   534,83,   6065,2234,   2527,1716,   1592,1464,   6577,4560,   8068,8212,   3684,5809,   4172,4124,   1032,1054,   6690,310,   6438,6230,   7451,8275,   1079,1284,   7009,7053,   3496,3659,   1312,3884,   
81,-916.312,100,0,0,16265760,0,0,1612.5157,0,0,68054520,-47910.25040178192,-15892.370866646896,63802.62125641813,-871909.8461288769,-222356.1323909336,3692452.537088513,951.54254,226.57593,   3123,6511,   6675,5485,   3928,3930,   2262,2368,   5296,5346,   4143,3140,   7364,7379,   5275,5228,   3094,1155,   2516,1704,   6415,6482,   6402,6413,   1596,6790,   1096,4074,   3113,3068,   6684,2922,   2200,1915,   4135,4136,   7143,7152,   4807,4766,   8226,8227,   5256,6662,   76,4365,   7981,7871,   6598,6571,   3031,3832,   2438,2536,   1525,1565,   1009,1055,   4390,3327,   3757,3750,   542,192,   226,357,   6389,6385,   2886,2890,   4759,3670,   3700,4748,   2521,2342,   1959,6085,   4673,4187,   8046,8264,   928,6254,   871,423,   7619,7614,   7038,7190,   3699,912,   2229,1910,   857,680,   2493,2385,   7737,7726,   
82,-885.47266,100,0,0,11177162,0,0,1610.3484,0,0,35875888,-46626.984695739004,-14778.453465311388,61405.43814655524,-773276.5517450804,-203340.51411659512,3407215.374000987,873.2924,275.75577,   907,99,   8043,8193,   7219,7261,   8160,8372,   4913,5021,   2384,1611,   5687,1656,   5687,2461,   5162,2314,   2244,1957,   522,813,   3337,3359,   199,406,   5302,5368,   2679,1419,   5479,5481,   887,881,   7573,8001,   1828,5585,   7432,7441,   786,369,   3535,3598,   6723,5317,   5843,5798,   7967,7963,   3308,3337,   2810,2714,   3340,3334,   2654,1544,   545,681,   729,4787,   3878,3004,   7492,7997,   5692,4044,   3433,6208,   8262,8260,   6157,6156,   185,852,   1867,1256,   4901,5036,   8,285,   357,185,   3093,7132,   3191,4197,   4463,570,   6756,2047,   2603,2569,   7306,7778,   4026,5755,   3200,3203,   
83,-678.55304,100,0,0,12796900,0,0,1526.9547,0,0,35348056,-31878.820896041885,-10631.925695350135,42510.74659011113,-564494.1608385341,-141241.98489969288,2062488.3769554521,831.90875,270.1692,   6131,5484,   748,746,   6418,4668,   1335,1370,   467,338,   1253,1781,   7697,7695,   7671,7664,   4138,4141,   4353,4423,   1097,2371,   2541,2357,   7976,7873,   4744,4736,   7339,7906,   4663,4656,   4977,696,   6478,6476,   1356,1116,   3357,5040,   6466,6289,   4771,4454,   4771,4450,   2856,5718,   3221,4201,   2307,2446,   3337,4963,   3360,4945,   457,4927,   6856,2641,   5907,5903,   7589,7593,   6663,6016,   6173,5466,   4262,2561,   6949,6928,   417,172,   2795,2790,   8295,7879,   1859,1772,   1295,1058,   451,4450,   7926,8009,   2264,5644,   3675,4767,   624,640,   5874,2085,   41,545,   7832,8322,   4324,4347,   
84,-809.91656,100,0,0,8520454,0,0,1664.794,0,0,34952144,-46131.838592650034,-14254.983733061574,60386.822317930986,-789781.0682310308,-179171.1056721094,3313366.734241595,975.1388,239.39891,   1690,5751,   7534,7568,   5114,3964,   3514,6467,   5450,5456,   6076,6035,   3735,3776,   2292,2260,   6358,5531,   6585,6620,   1800,1873,   8325,8393,   8000,7608,   3353,3344,   5117,5114,   4075,1309,   4591,3417,   332,108,   8034,7528,   5129,2681,   3275,3686,   2652,2638,   901,362,   1025,1046,   6755,6628,   5851,5804,   545,680,   5426,5435,   8204,8339,   2552,1900,   7627,7550,   1519,1414,   1344,1102,   1786,1792,   3551,3564,   858,498,   8163,7416,   4545,4566,   1942,1996,   7505,7508,   3066,1181,   3864,1437,   7107,7048,   2619,5656,   5513,5506,   1026,974,   101,628,   6189,365,   2542,1658,   5346,5434,   
85,-557.9005,100,0,0,5166076,0,0,1621.4215,0,0,15656617,-27358.15473366205,-9762.957524693227,37121.112257004745,-484860.8577392925,-133895.29198526128,1677738.4269787418,869.0812,236.0655,   897,6646,   6874,6853,   7162,7035,   3248,6515,   394,4832,   3588,4682,   57,819,   6390,6365,   5901,5879,   2256,2260,   292,295,   4154,1228,   471,53,   3603,3597,   3450,3430,   3631,3273,   4722,3572,   4419,4361,   2924,5755,   6806,6806,   6287,3465,   7693,7741,   8084,7854,   413,395,   6152,6178,   4479,4445,   7905,8107,   6133,6153,   4076,3817,   4785,4783,   6979,7062,   4325,4337,   4056,4030,   1847,5586,   1252,1844,   3339,4987,   6052,6027,   2393,2419,   2877,5725,   666,817,   8409,7547,   6339,2155,   6557,2206,   748,4953,   3383,4583,   7631,7631,   2257,2252,   6416,6481,   7388,7375,   2203,2182,   
86,-754.4283,100,0,0,8349836,0,0,1650.3894,0,0,29173722,-40932.53896125332,-12566.724365264914,53499.263332983326,-691952.5741059569,-147344.8575149291,2695210.240346517,917.188,260.80127,   1044,1022,   1612,1733,   5022,5022,   503,374,   2708,1559,   4321,4894,   5893,5899,   6801,6820,   1289,993,   8107,8316,   2622,2595,   2622,2605,   4030,4020,   3923,3934,   5036,5023,   7750,7686,   6497,3050,   4125,4134,   4970,5039,   7561,7605,   6938,6934,   5008,4974,   5348,3751,   1334,1026,   7342,7337,   1665,1607,   5805,5853,   1792,1844,   2091,6557,   5842,4589,   7546,7736,   584,405,   2859,5994,   2057,1984,   2235,6667,   7116,7120,   2298,2527,   2298,2474,   1971,2134,   5314,5302,   2697,5076,   8069,7974,   4356,4930,   6365,6662,   8056,7444,   1131,1465,   4195,3192,   352,284,   4151,4152,   77,938,   
87,-479.76224,100,0,0,5151305,0,0,1358.4838,0,0,17217644,-21650.48342357437,-8787.310233432363,30437.793656426675,-367180.2098480939,-148330.1783934482,1476466.5773702564,765.3379,239.43694,   7826,8192,   1252,1809,   1494,5190,   4289,4291,   1687,2545,   1939,2168,   3318,3318,   6848,6856,   6996,6993,   1043,1085,   3287,3611,   7642,7736,   7133,7130,   2224,1998,   6817,7196,   8331,8324,   1253,1873,   3084,3076,   296,355,   6080,6010,   4055,4059,   7215,7236,   4212,3225,   6662,6366,   2044,1956,   3530,3507,   5331,5350,   3573,4680,   6630,2235,   3138,3089,   5596,1809,   4676,3565,   6583,2053,   3258,5364,   1986,2170,   7175,7090,   6075,3820,   7092,7115,   2810,2740,   305,269,   7344,7972,   8233,8236,   4785,4861,   2043,2162,   698,720,   4038,1751,   7817,7799,   1383,1036,   321,730,   6106,3736,   
88,-507.41626,100,0,0,5092415,0,0,2055.2578,0,0,17956480,-26933.944971239358,-7789.539408326617,34723.48438630442,-471899.1317841922,-98069.83917359437,1612069.7074163186,930.00397,261.47604,   1796,5592,   5574,5606,   2577,4257,   2792,2771,   7144,7124,   3425,585,   4863,185,   5450,5407,   2650,3888,   5456,5466,   956,5165,   6784,693,   578,522,   5094,5080,   1115,1410,   6404,6432,   5717,5764,   281,4883,   5962,5930,   2922,5720,   5107,5208,   5180,1561,   1858,1780,   7134,7152,   4706,6521,   7393,7373,   8388,8339,   255,342,   831,82,   5285,6334,   2395,2484,   1716,1654,   7316,7421,   5960,5957,   779,771,   4970,3326,   4690,4717,   2012,2006,   2626,2603,   3279,4880,   4914,5023,   8083,7808,   6527,6526,   5885,5896,   7273,7267,   7333,8054,   5519,5519,   3336,4973,   5931,5932,   4969,4956,   
89,-735.3794,100,0,0,7972090,0,0,1401.0869,0,0,37537524,-34662.554378102555,-11714.779334748007,46377.33371888605,-614750.3678034844,-166588.46580399538,2424158.2349779624,835.96356,306.62778,   3271,3487,   5978,7026,   2352,2503,   4890,3354,   5410,6167,   8236,8238,   5592,5577,   2486,2391,   7227,7274,   3568,3579,   139,5047,   6932,6955,   6824,6846,   3197,3194,   4825,444,   4249,4256,   6400,6481,   4946,723,   795,89,   8312,8344,   368,789,   1320,975,   6489,3515,   8369,7352,   1471,5186,   7877,8211,   8388,7855,   4131,4134,   2867,2953,   596,482,   3915,3922,   3837,3026,   2698,1559,   8368,8136,   557,4828,   3262,5347,   8046,8053,   1687,1682,   6344,6330,   4870,932,   7947,7937,   7696,7713,   4337,5050,   7588,7621,   3313,148,   681,829,   64,758,   3935,3931,   1821,5609,   6063,5985,   
90,-495.7225,100,0,0,4241714,0,0,1675.4534,0,0,18130712,-23945.12465060219,-9467.128095719612,33412.252754767236,-444919.65155015147,-185306.99022289657,1736693.0997773113,897.5176,246.08897,   1067,1056,   7894,7838,   4451,165,   6833,1592,   1225,1231,   6133,6121,   6618,6390,   3395,3240,   4897,5037,   5729,5273,   1542,1540,   3269,5505,   6691,5703,   6500,6496,   217,772,   1095,2381,   1095,1120,   543,4834,   4756,4765,   3723,3697,   7843,7876,   2262,2315,   3206,4189,   7995,7618,   2010,2097,   8185,7884,   2395,1602,   4251,2564,   6951,7193,   4279,4270,   3247,4547,   4017,4050,   119,6203,   4154,4162,   6887,6883,   5446,5458,   5631,2839,   5486,5533,   2618,2564,   4883,344,   5961,1233,   630,727,   5728,5720,   4259,4268,   3261,2917,   7646,7867,   883,292,   8214,7890,   7771,7763,   1979,2114,   
91,-720.57806,100,0,0,8794003,0,0,1637.3964,0,0,31878898,-38689.772112419545,-12326.478702789007,51016.25081108206,-681042.9179345173,-153994.09445512103,2755403.706120489,945.13416,269.56528,   266,102,   6841,6849,   6192,45,   6335,6677,   4119,4123,   2004,2230,   2004,2213,   3358,3326,   1405,1065,   3562,4717,   6892,6890,   3655,4757,   4281,4260,   6459,3526,   7287,7284,   2926,2929,   7289,7290,   7627,7545,   2803,2797,   7695,7731,   8101,8084,   3689,3706,   6565,1995,   559,4798,   758,863,   87,113,   8057,8271,   71,579,   4608,3536,   6752,2173,   1161,3060,   5200,3960,   7208,7253,   6589,2006,   4,632,   7671,8412,   7742,7562,   2888,6336,   1091,2392,   188,613,   968,6773,   2709,5151,   1748,4038,   4918,6648,   1084,2329,   899,368,   5973,5929,   4552,4554,   7803,7669,   6862,1136,   
92,-601.2914,100,0,0,7428932,0,0,1503.1191,0,0,36454912,-29939.682997357784,-11066.55288203986,41006.235877132116,-531352.2160474441,-173855.7276943734,2065830.0160037368,883.685,262.79208,   3711,4798,   7305,7421,   6939,6932,   1462,3806,   4972,3341,   2829,5644,   8335,7818,   3694,121,   158,1,   534,94,   981,2686,   1118,1051,   3434,3695,   1734,1741,   5061,5010,   8156,8380,   219,6294,   883,352,   1107,2334,   6683,3734,   5057,5054,   3228,1263,   1263,3242,   3689,3279,   2816,2763,   7772,7429,   5074,5186,   871,847,   8118,8123,   5674,5673,   1425,1075,   7517,8108,   1818,5583,   5743,2857,   1274,1274,   76,326,   1766,5752,   4066,2953,   3595,3553,   6668,2547,   2140,5992,   5374,5321,   1015,970,   7249,7252,   8277,8044,   5372,5367,   4859,765,   1851,5613,   4656,4618,   7272,7205,   
93,-556.2047,100,0,0,4614342,0,0,1532.9308,0,0,17401334,-25106.99204540763,-8027.166882657431,33134.158927435325,-475926.4252687538,-134609.28798936703,1503616.3521491867,855.6677,220.05736,   6066,2214,   2540,2491,   3291,3347,   6023,3019,   2107,2202,   1728,1735,   7151,7020,   8279,7445,   8248,5578,   6302,3413,   4329,4985,   534,784,   4146,3166,   5885,5887,   6185,654,   6723,5767,   2181,2244,   2430,5650,   3813,6847,   6838,6847,   2779,2812,   372,423,   2267,2276,   5443,5386,   4855,101,   57,664,   6480,6458,   4651,3457,   1905,1904,   2543,2521,   5315,5294,   3521,6459,   6888,6885,   2475,2273,   7370,7365,   5786,5498,   1722,5712,   6554,6364,   2889,5282,   3447,679,   7345,7337,   646,740,   4139,3161,   1203,1204,   1470,5196,   6229,6262,   4577,6286,   1370,1063,   2457,2332,   4649,6324,   
94,-808.78687,100,0,0,10258467,0,0,1695.0907,0,0,38757176,-41170.20458685875,-13025.860792074176,54196.06538817598,-729887.0809889976,-176406.40789292072,2768986.160279849,902.4467,243.48451,   6676,5251,   4560,4548,   3338,5005,   2808,2819,   8256,8256,   8349,8083,   1814,5590,   27,422,   8309,8213,   2207,2181,   1275,6596,   7994,8004,   2350,2507,   4986,323,   6680,3449,   4329,4307,   1219,5226,   5190,1485,   6265,678,   2159,2193,   7818,7842,   4421,4361,   8149,7612,   5172,5096,   7872,8309,   2385,2371,   253,6778,   6948,6927,   4855,945,   2361,2373,   2378,1084,   184,541,   1971,6579,   3253,5485,   2359,2434,   5094,2707,   4301,4337,   5314,5339,   2246,2170,   8030,8010,   2061,6579,   2821,6670,   1909,6755,   174,174,   5146,5100,   6512,3039,   2009,2250,   2831,5681,   2590,2552,   1634,1606,   
95,-488.3473,100,0,0,10867257,0,0,1434.6492,0,0,40601928,-27730.4625115469,-10631.921760833626,38362.38428673729,-466026.76334169635,-145854.94033082918,2100904.4324799967,954.2937,240.69435,   6939,6972,   3104,3082,   3104,3087,   1787,4252,   132,472,   3074,1154,   6196,127,   5659,2628,   2477,2346,   6165,5410,   2052,1986,   7747,7597,   1445,1500,   7455,8033,   1928,6019,   2602,4255,   4346,3529,   2754,5681,   2090,2119,   4855,58,   6447,6243,   8199,8063,   6628,2222,   7421,7770,   3788,3729,   3577,6687,   1102,1070,   6843,6880,   916,675,   5571,5532,   3321,3317,   4954,314,   653,674,   4101,4111,   6147,6092,   8114,8357,   6435,6291,   2373,2477,   2311,2317,   3793,3784,   6627,1992,   294,243,   5379,5395,   3379,3384,   6886,6890,   6345,6359,   5595,1772,   6943,6976,   4701,3444,   1033,1099,   
96,-627.6797,100,0,0,8586166,0,0,1424.4083,0,0,25225808,-31744.625669545363,-9889.803824399918,41634.42950473173,-556139.3772817174,-129190.76150901917,2180923.2394667845,886.0242,263.5145,   8334,8195,   563,638,   1976,2135,   8267,8279,   5682,2831,   1159,1170,   7736,7573,   5846,5816,   7218,7260,   8084,7804,   1030,1095,   7842,7840,   1087,3865,   88,304,   82,648,   6126,6095,   3712,3423,   1510,1496,   1124,3850,   649,199,   2308,2371,   5949,5975,   4413,4424,   8063,7881,   7881,8096,   2896,5239,   7531,7996,   1952,6379,   1981,2209,   6524,6524,   3493,3609,   3765,3776,   8171,7411,   833,4741,   5549,5506,   402,420,   2142,1922,   5813,5853,   8088,8187,   5438,5443,   6563,2135,   7607,7701,   5339,5363,   240,710,   1633,2482,   4710,4590,   3465,6208,   6196,767,   3826,3843,   7528,8110,   
97,-774.96967,100,0,0,11987540,0,0,1833.4044,0,0,26090286,-42659.85141662311,-11862.260621466314,54522.112036169856,-750572.8342852423,-156525.23280608046,2674922.630472794,968.519,226.74571,   8406,8083,   3280,4881,   1534,3855,   860,520,   7856,8074,   8380,8367,   8330,8350,   3459,6274,   7029,7047,   4345,3519,   7161,6703,   2487,2402,   6773,3860,   5229,6676,   362,510,   2079,1945,   387,149,   4033,1751,   1561,5184,   3307,4486,   7026,7061,   5218,5277,   4618,4668,   3207,3225,   2722,2806,   5950,1235,   354,838,   6721,5357,   1454,3883,   1511,1486,   2043,1971,   3467,3724,   2432,2850,   6656,4389,   3891,6027,   5798,5857,   22,900,   2791,2737,   4127,4136,   8092,7513,   4269,2549,   5346,3757,   6028,3024,   383,360,   2829,5631,   2484,2330,   6247,201,   4459,857,   1379,999,   3124,3110,   
98,-759.89813,100,0,0,7034809,0,0,1807.6036,0,0,30127470,-42838.07916186877,-13962.449383636924,56800.52855043595,-745546.7059275217,-201656.95121330087,2916920.13212125,981.11395,270.27444,   7881,8073,   85,459,   1474,2664,   474,356,   3354,4491,   3368,3700,   7785,7481,   6659,106,   4318,4317,   6720,3761,   7258,7232,   4385,4494,   5470,5408,   1458,5079,   1819,1899,   935,442,   2240,2077,   1225,5974,   1167,3045,   51,4875,   1107,2335,   7759,7770,   1604,2464,   3205,4197,   2590,2589,   1479,5191,   2621,2591,   6589,2109,   42,200,   6167,6171,   5221,2068,   692,861,   3471,3272,   2283,2438,   8049,8263,   8059,7803,   1890,4258,   8179,7320,   4655,6206,   5749,5765,   38,656,   5053,5054,   3949,3919,   600,6783,   4526,4567,   8235,7994,   4411,3302,   2563,6669,   5615,2258,   3387,3236,   
99,-484.91306,100,0,0,5267705,0,0,1716.529,0,0,25837244,-24541.831589619556,-8124.8928627782725,32666.72445153626,-453120.1908091303,-109070.49564142693,1554547.4985436373,934.4359,241.0942,   4112,4153,   5794,5804,   4046,4083,   5983,2195,   2531,2434,   7684,7597,   3853,3889,   6629,2000,   4649,3449,   2412,2322,   7982,7975,   579,329,   7018,7185,   6199,37,   4808,4885,   3771,3732,   2575,2604,   3398,3396,   7128,1176,   2539,2372,   3950,3933,   5871,6039,   6510,5913,   4582,4654,   3626,3629,   3627,3630,   7421,7317,   1911,2001,   5955,5922,   5625,2617,   1541,1571,   7312,7323,   1866,1873,   8376,8388,   3694,3423,   2041,2057,   2,887,   6459,4312,   4881,269,   4216,3187,   3476,3279,   4880,396,   4711,4590,   4271,2623,   2379,1609,   4419,4370,   3655,4830,   3102,7156,   6474,4337,   5458,5404,   
