score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-0.01826126,23037.23296978022,945.3047594160914,3516,307.99545,-1436,-2027,+3449,+4470,-5074,+6150,+6710,-7211,+8238,+8435,
-0.0042093988,-9869.263080949484,-360.4990090655922,-1579,234.45778,+150,-201,+675,-1164,-2940,+3222,-4898,-5216,+5461,-7481,
-0.0041018864,-15184.666937431262,-207.39864530087942,-795,370.1874,+553,-1176,-4386,-4500,+5463,-5647,-6567,-7371,+7957,+8018,
-0.0026353407,-7165.604755823762,-343.14720908054545,-794,271.9043,-13,+741,+1553,+1972,-2395,+3625,-6527,-6634,-7429,-8183,
-0.0074471757,12078.687823749518,267.2715163337285,728,213.53264,-1648,-2416,+3380,-3595,-3731,+3917,+4447,+4474,-5006,+5287,
-0.021961413,21647.078736814357,1265.4811017638276,2996,342.84558,+204,+2786,-4053,+4408,+6575,+6942,-7127,-7622,+7690,-8011,
-0.003485996,-11604.951776193606,-389.5296613157274,-307,332.90204,+56,-954,-3945,+4974,-5011,-5201,+5534,+7384,-7685,-8370,
-0.0008125338,-3113.5588913358465,-710.2199361679313,-3141,383.1913,-456,-1914,-3471,+4149,+6304,+7034,-7204,-7261,-8046,-8347,
-0.005301272,-14321.03298274046,-674.2255407458075,-1609,270.14334,+448,-1553,+1768,-1875,-2925,+4637,-5073,+6017,-6952,-8174,
-0.012700197,1305.4522406854692,703.2647834607536,2437,329.46677,-2647,+2699,-3884,-4948,+6036,+6963,-7199,+7651,+7934,+7941,
-0.013835844,16634.769042355158,769.1240371565854,2639,330.74548,+499,-1378,-2425,+2482,+3103,+4999,-5285,+7340,+8012,-8099,
0.00071983796,5249.708940196549,-31.882118231701433,0,263.52124,+872,-1382,-2492,-2609,+2615,+2794,-3952,+6724,-6936,+7396,
-0.013607997,5513.364964484235,660.075935572251,825,288.60434,+823,-2007,+2438,+3317,-3327,-4209,-5797,-6816,+7756,+8269,
-0.008399533,-19505.6476862727,-1738.254623618282,-4000,232.223,-412,-1017,+1668,-2211,-2427,+3385,-3601,+3608,-3943,-6170,
-0.0070258593,-1618.550178077883,362.1188852072852,358,306.65845,+40,+389,-1092,-1978,+3699,-5447,-6326,-6790,+7209,+7288,
-0.0033747833,-8069.392219182882,-209.23617792862746,270,239.10844,-539,-1541,-3424,+3638,+4102,+4201,-4727,-5166,+6662,+8423,
-0.0054461043,-12032.011291199318,-185.21791490785319,-853,220.92877,+9,+281,-1124,+1966,-2058,+2279,-5921,-6003,-6211,-7686,
-0.0106861275,-12432.3222102801,-770.6010849546761,-2350,116.34077,-181,+2097,-3336,-3585,+4554,-4837,+4880,-5853,-6334,-6377,
-0.0036066123,6545.5671407924665,156.90267287996642,424,258.8416,+783,-1940,-2226,+2309,+5716,-6000,-7020,-7842,+8183,+8309,
-0.023873877,13778.827204838746,944.5247228285045,2742,235.393,+580,+1632,+2224,+4288,-4410,-4626,-4931,+6136,+6768,-8037,
-0.005398429,-16224.67964186387,-1176.341409727082,-2849,300.54446,-326,-405,-863,+2597,+3690,+5168,-6979,-7517,-8293,-8403,
-0.009449944,-26027.283229610322,-2147.622403043839,-5634,275.42264,-1492,-3222,-4835,-7308,-7415,-7699,-7810,-7879,+8176,-8186,
-0.005979964,-14902.945656471658,-682.8990449692467,-1057,249.21465,-252,-1702,-2087,+2480,-2727,+3558,+6174,-6492,-6803,+8004,
-0.018464675,8327.64158763194,774.1454614997991,515,249.45033,+39,+426,+925,+1535,-2258,-3985,-5272,-5575,+6844,-8059,
-0.04182867,42282.51243741724,1810.9969718247644,4285,257.6006,-664,+1064,+1893,+5180,-5388,+5711,+5823,+6738,+6980,-7263,
-0.029726993,13640.29981835779,852.4027703561048,1197,170.60709,+224,+962,-2212,-2667,+3436,-4845,+5428,-5813,+7017,-7112,
-0.052798994,38909.469964515934,2664.643737488744,6600,300.2733,+509,+760,+852,+1037,-1691,+2038,+6728,+7272,-7595,+7895,
-0.006339808,-11210.629829702442,260.9242427191629,118,244.87335,+569,+669,+2102,+2610,+5254,-5508,-5772,-5917,-7379,-8259,
-0.022788383,15603.481187253436,860.1208167805211,2296,224.56866,+986,+1024,-3058,+3433,-3504,-3654,+3763,+4624,+5884,-8246,
-0.0019220887,-6487.659697381105,-77.50800055185583,154,337.53177,+1204,+1746,-3546,+4629,+5200,-5848,-6899,+7304,-7820,-7901,
-0.033258762,29731.36482818069,1429.8982715614397,2930,255.80104,-2386,-2865,+4147,-4404,+4410,+4973,+5226,-6485,+6559,+7811,
-0.019780867,19939.94459949977,1260.9698140027815,2805,379.28232,+2157,+3222,-3270,+3624,-5592,+6442,-7783,+7920,-8024,+8209,
-0.00663746,-18283.02397687581,-1054.1974193535275,-4194,275.45212,-67,-2819,+3587,-3839,-4147,-5335,-5457,-5525,+5634,-7413,
-0.0021342402,-5428.423741286258,-140.12032723162503,-1501,254.34924,+439,-1143,+1650,+3834,-4131,-4305,-5016,-5791,-6865,+7793,
-0.004820526,6198.819323328452,154.82776621246165,502,191.09865,+457,-669,+1390,-1711,+1755,+2259,-5384,-5639,+6262,-6961,
-0.006134901,-12226.079474024953,-494.7455586207734,-1102,199.2873,+35,+560,-4060,-4341,-4857,-4988,+5716,-6247,+6370,-7883,
-0.0011693008,-2011.7134709943243,-800.8959479811483,-1490,172.04414,-259,-853,+1223,+1290,-1951,-2236,-2314,-2483,+3733,+5846,
-0.021490946,16168.516107637051,951.0582012732287,2891,263.30237,+1108,-1328,+1516,+3191,+3866,+3950,-6271,-6742,+6892,-8322,
-0.01082181,-22491.29743093704,-1269.8433088230645,-2000,207.83305,-403,-1728,+2243,-3689,-4068,+4684,+4721,-6370,-7108,+8056,
-0.009676572,-35695.97692198135,-2447.4859704998803,-5711,368.89075,-616,-4343,-4415,-4530,+4755,-5095,-7155,+7233,-7927,-8213,
-0.01961088,8249.644611854608,798.6921433611558,2378,242.31792,-423,+1665,+3093,-4027,-4520,-4852,+5606,+6096,+6583,+7881,
-0.0033636251,-9490.72235469955,-491.89474559731775,-2116,282.15756,+1544,+1600,-1776,-2099,-2180,-3878,-5005,-7663,-7939,+7997,
-0.0009125325,-1910.7456689257922,-368.3630286092602,-1480,209.38934,+504,-1175,-3111,+3352,-4458,+5069,-5607,-6062,+6196,-6873,
0.00069022574,2017.5623804570741,-111.35863031523162,572,292.30472,-174,-685,+1552,+2359,-3905,-4014,+5542,+6407,-6651,+8023,
-0.02053252,11591.101999354229,899.4017814002017,2281,260.62418,+1111,+1216,+1518,-3054,+4319,+4560,-5124,-5828,-8003,+8186,
-0.008574996,-18272.1406380984,-603.2695335481714,-1670,213.08629,-519,+2016,+2351,+2567,-2816,-2985,-3524,+5507,-5611,-6462,
-0.0047419877,-13495.323688470004,-907.7372139233468,-1581,284.59213,-62,-3191,-3229,+3247,-3884,+4092,-6111,+6705,+7681,-8353,
-0.041525695,54626.72727809677,1884.410295042316,4000,269.99875,-938,+1426,-1833,+2001,-3139,+3806,+4381,+5662,+6601,+7900,
-0.003721532,-12044.024342784178,-329.17129620439056,-1774,323.63083,+8,+1090,+2412,+3039,-3615,-5501,-7066,-7121,-7970,-8395,
-0.010782249,-25927.329282765066,-1897.4277707064143,-4791,240.46309,+1030,-1310,-1904,-2272,-3128,+3424,-4256,-5022,-5990,-8261,
-0.0048956354,-15060.712579183128,-98.33900565006985,244,307.63553,+285,+1194,-1389,+1891,-1943,+4186,-6458,+7197,-7312,-8383,
-0.009729204,11152.434946369804,468.8081141999933,727,286.6956,+958,-982,+1432,-3238,-3672,+4543,-4640,-6744,+7578,+8016,
-0.011864135,-38605.70938842719,-2033.990406591445,-4891,325.39844,+382,-612,-755,-1407,-2877,-3001,-5941,-6577,+7956,-8014,
-0.03209332,16062.837450326038,1461.19773601064,4000,270.89285,+806,-1936,+3068,+3315,+3612,-4280,-5125,+6836,+7996,+8344,
-0.0058888854,-17772.9328018889,-1056.7112595479066,-3004,301.80472,-658,-2439,+2464,-3594,+3986,-4258,+5031,-5441,-8136,-8378,
-0.005446399,-10568.573843196651,-276.0476634278968,-860,194.04701,+1185,-2824,-3687,+3719,-3749,-5841,+6070,+6465,-6509,-6880,
-0.004704328,-14423.422930190613,-1322.593991771067,-3208,306.59903,-176,-1867,-3572,+3997,-4112,-4509,+5783,-6813,-6977,+8108,
0.00041734165,1155.6956974331872,-168.3624402214409,321,276.91837,-359,+3300,+3476,-4741,-4808,-5204,+5918,+6143,-7416,-8071,
-0.03524045,30132.17181944543,1440.8931506943425,3210,243.27281,-1876,+1925,+4016,+4360,-4994,-5552,+5872,+6378,+7018,-8032,
-0.034710787,31560.117987978232,1706.9096048089957,4000,292.5831,+685,+993,+3493,-3922,-3938,+4267,-5097,+5902,+6269,+8298,
-0.0058750776,-18735.45544500538,-1072.3536343547228,-2564,318.89716,+2263,+3162,-5705,+5769,-6009,-6516,-7221,-7527,-7682,-7913,
-0.031489,28816.139517240754,1877.0870695451301,4010,354.6735,+212,-436,+4398,-4416,+5941,+6267,+7244,+7991,-8394,-8406,
-0.00885185,-23213.42187962381,-583.5294363504989,-1404,262.2437,+803,+1314,+2185,+2894,-3058,-5148,-5920,-6228,-6731,-7948,
-0.013657585,7104.851373281878,608.3533689020976,2540,265.02402,-102,-499,+820,+3804,+4114,-4769,+5468,+5574,+5727,-7989,
-0.01050376,-28224.20278706298,-1881.7822555243522,-4000,268.70572,-1021,+2020,-2030,-4653,+4685,+5341,-5466,-5903,-7150,-7957,
-0.019869544,17645.595013866347,1120.6912364741224,2830,335.584,+325,-697,+1129,-1763,+2083,+3964,+5908,-7639,-7975,+8401,
-0.025447624,15681.753375509405,959.7275997785216,2000,224.39024,+658,-797,+863,-2815,+3440,-5446,-5714,+6133,+7127,+8304,
-0.017990481,14925.963809135874,882.9007544852608,1232,291.9929,+369,+2045,+2380,+3222,+3890,-4757,-5968,-6153,-7514,-7896,
-0.004670503,9823.61383929938,156.30226925252654,127,199.1154,-123,+1282,-1723,+4024,+4126,+5065,-5142,-5601,-5763,+5864,
-0.004396281,-12340.496602197198,-366.61625055429334,-1715,280.7031,+562,+1018,-1157,+1838,-3007,-3220,-4683,-4909,-5106,+8101,
-0.028664587,17772.025507556187,1150.2560951128141,2000,238.75476,+708,+831,+1155,+1246,-4502,+4549,-5020,-6343,-6752,+8392,
-0.033884723,15650.697456422246,975.1784364916704,2204,171.23138,+461,-843,+990,+1488,+3632,-4432,+5173,-5388,-6307,+6355,
-0.022197591,9255.256244892871,1051.1344166746858,2444,281.7446,+215,+704,-1223,+1363,+1715,-4675,+5068,-5322,+7742,-8284,
-0.01295229,-36336.250042138985,-1435.1854415345808,-2883,280.5392,-450,-1469,+2971,-3817,+4130,-5154,-5376,-6497,+7306,-7695,
-0.03231643,16358.430420142739,1735.1079077383256,4070,319.45248,+101,+1807,+3421,-5133,-5186,+5610,+7222,+7257,+7842,-7959,
0.0004965319,2024.2684484732606,-30.043552047311515,-211,360.004,-28,+860,+1472,-1848,+4420,-4885,-7900,-7964,-8050,+8134,
-0.033860516,38086.14206372097,1626.0791523496107,4547,285.72702,-16,-418,+979,+2400,-5458,+5527,+6127,+7437,+7688,+8262,
-0.012658326,12736.105714851788,532.1596403113908,1204,250.13179,-233,+1956,-2200,-3514,+3981,+4239,+4375,+4544,-5546,-7641,
-0.00954069,8984.514607540317,524.0199698373531,2000,326.79184,+1854,-1881,-3515,+3903,-4862,+5239,+5889,+6469,+7607,-7681,
-0.002943999,-7520.8270695482415,-507.2475427371939,-1010,255.46297,-983,-1123,-1568,+4288,-4295,-4715,+5192,+5936,-6864,+8133,
-0.018773189,7177.462663035907,650.7164868952789,2741,206.23244,-1796,+2219,-2504,+3242,-3404,+4226,-4652,+5535,+6132,+6137,
-0.013857689,-28050.981837640087,-2097.1527400323403,-5488,202.4218,-289,-1173,+2372,-2609,-2642,+3424,-4433,-4618,-5806,-5946,
-0.0024405362,-5643.735572925428,-34.6140521065072,-553,231.24983,+1077,-1171,-2805,-2996,-4366,-4375,-5510,+6597,+6740,+8267,
-0.0024828534,-7006.385441660932,-743.4816429807145,-1901,282.19086,+84,-1456,-1502,-2645,+3020,-3527,+5818,-5847,-7236,-7786,
-0.033699825,26570.738712789418,1480.37733674879,4014,261.36533,+863,-2241,+2988,+3029,+3475,+6805,-6915,+7391,-7786,-8296,
-0.009878944,-17119.375280568667,-894.9532980061256,-1935,173.29156,-128,+246,-625,-1353,-1770,-4016,+4424,+5245,-5759,-6303,
-0.019613054,22889.15813244069,559.458269172432,2000,169.71712,-276,-1139,-1141,+2417,-2729,+2978,+4074,+5094,+5819,+5923,
-0.0043328493,-10989.920433191772,-69.91352007000154,-1364,253.6419,+308,-2123,-5227,-5275,-5705,-5721,+6580,+7141,+7246,-8164,
-0.029365197,31251.22772076584,1468.7941127119961,3926,297.59882,+88,-2174,+2598,+2812,+3769,-3849,+4514,-6610,-7959,+8170,
-0.029206457,16033.490326662739,1358.825856544501,2789,276.81403,+1877,+2399,+2692,-2752,-4076,+4649,-4756,+5607,+7894,-7953,
-0.009719281,4198.208277986915,191.53005149003494,311,117.24814,+1056,+2164,-2646,-2843,-5225,-5320,+5776,+5873,+6032,-7154,
-0.0148892505,8531.025946059775,859.5379455437967,1605,343.47522,+317,+722,-1022,+4198,-5003,-6432,+6979,-7314,+7747,-8080,
-0.013045427,4579.772167076309,287.76799308986324,1022,131.2464,+241,-304,-1407,+3006,-3827,+3829,-5710,+5765,+6263,-6763,
-0.013425067,-35921.55944414356,-1843.422029484293,-3931,267.5708,-1683,+3065,-3517,-3766,-4553,+5258,-5805,+6903,-7629,-8108,
-0.013266511,14543.189060072564,785.6745694515504,4028,352.36206,+89,-1677,-2493,+3334,+4095,+6333,-6651,+6930,+7577,+7964,
-0.028415754,21827.039204875677,1077.5931912105664,3010,225.63104,-814,-2598,-4367,+4888,+4919,+5197,-5443,+6123,+6990,+6995,
-0.023291772,-62311.92002101648,-3715.0919310865816,-9002,267.52762,-265,-1350,-1879,-2044,-2255,-2275,-3324,-5016,-5236,-8018,
-0.02703785,10486.901997434228,1127.8668489523614,2357,248.19261,-110,+712,+1316,+1720,+2407,+2511,-3979,-5004,-5629,+7348,
-0.009955333,-23645.46414180084,-1405.3972594634788,-3069,237.51556,+361,-493,-4085,+5273,-5507,-6302,-6865,-7032,+7120,-7215,
-0.0035407196,-7822.425892949818,-28.124843004264918,-262,220.92757,+636,-770,+889,-2228,+4288,+5231,-6087,-6250,-7187,-8381,
-0.007708643,-19255.502205282493,-881.4047502511057,-1703,249.79108,-1462,-1613,+1986,-2342,-3612,+3689,-4771,+5580,+7860,-8004,
-0.04923115,33014.03805583809,1650.6163361162553,4000,199.4846,+102,+1714,+2513,+2830,+3054,-4614,+5207,-6110,-6331,+6883,
-0.019543298,-30405.911240381723,-1870.2722131212854,-3660,155.5823,-282,-397,-830,+1913,+3450,-4278,-4368,+4603,-5230,-6637,
-0.002467817,-5437.0794527124835,-54.285803223676666,0,220.31941,+767,+1636,-3285,+3502,-3775,-4662,+4778,+6555,-6577,-7316,
0.0016302556,4267.718769453873,-398.3888423454421,-928,261.7822,-854,-1819,-2188,+3253,+4520,-5984,+6272,-6734,-7333,+7557,
-0.014531827,-10403.057473965333,570.0671493107895,2000,233.40437,+782,-1300,+1321,+3256,-4140,-4334,+6049,-6375,+6666,+7517,
-0.0021650011,3246.8959257571005,117.05640369917326,48,321.692,+3104,-3327,+4391,-4472,-4669,+5546,+6054,-7606,-7771,-7986,
-0.01611025,-41510.16483854441,-2554.1316982832145,-6355,257.66306,-195,-1553,-1919,-2117,+2458,-3015,-3416,-3950,-7053,-8388,
-0.0016633229,-4064.5282790640194,-62.46896512098196,164,244.36195,-201,+1277,-2177,+2454,+2537,-2670,+2994,-4374,-7475,+7602,
-0.05972075,43638.11417032672,2827.6952913019686,6898,281.71536,+127,+334,+636,+1407,-2663,+4709,+5669,+6533,-7564,+8361,
-0.030092627,19371.917694091866,1449.9405242893697,4374,286.6773,-1319,+2423,+3081,+3249,-5594,+6094,+6650,+6722,-7518,+7738,
-0.0021217454,-5261.139430259099,-287.8495088186947,-415,247.96283,+297,-659,+1126,-2025,-3875,-4640,+5345,-6224,+6329,-7280,
-0.06641953,26855.37165471606,1921.1736037592395,4462,172.09729,+385,+654,-919,+4140,+4287,+4686,-5233,-5353,+5855,+6984,
-0.01014149,-15314.818791282687,-908.7840856749938,-1813,151.01152,+270,-352,+404,-1990,+3097,+4709,-5009,-5072,-6183,-6632,
-0.0037389265,3174.816068847452,164.92708732635901,303,262.45102,+307,-1326,+1490,-1793,-1877,-5199,+6213,-6279,+7046,+7722,
-0.08881621,65284.95411075625,3919.6988311587506,10000,262.5812,+1235,+1416,+2366,+3210,+6336,+6817,+6864,+7377,+7702,+7801,
-0.062501974,32916.730799566925,2733.4818699550538,6485,260.21103,+36,+855,+910,+969,+1099,+1520,-4238,+5006,-7397,+7549,
-0.041703586,40351.41342072012,1976.486621158958,5587,281.9835,-780,+2540,+2649,+3474,+3662,+4086,+5948,+7567,-7761,-8133,
-0.0038876615,-11386.848864198899,-1154.6709710544305,-3198,292.89713,-1003,-1781,+2308,-2894,+3054,+5547,-6424,-6819,-7216,-7423,
-0.027213404,17210.23857478084,1246.608976469931,4000,272.55276,+323,+472,-966,-1205,+4666,+5310,+5894,-6686,+6807,+7689,
-0.03955658,33618.18457183193,1958.066302144926,4507,294.51797,+233,-392,+964,-1013,+1540,+3617,+7010,+7139,+7227,-8170,
-0.0015474163,-4873.59594521671,-350.17559186408477,-195,314.95053,-2977,+3795,-3903,-4343,+4511,+4728,-5767,-6452,+7539,-7896,
0.0027022893,7013.4164688376295,-340.5826872959036,-1157,259.5361,-443,-1256,-2714,-3145,+4550,+5251,+5411,-6361,-6626,+8287,
-0.0050914856,-12063.263356476235,-647.487144428932,-1239,236.93013,-817,+1514,-1880,+2256,+2508,+3734,-5624,-5666,-6755,-7290,
-0.017555818,-627.4122609323387,726.3939526883516,1609,246.18091,+128,-2174,-2958,-3009,+3517,-5561,-5823,+6584,+7480,+7720,
-0.023176843,10432.076396297422,780.373678814095,2086,200.33253,+620,-1745,+2330,+2951,-4081,+4149,-4414,+4900,-5753,+6115,
-0.023835322,13610.202332454044,681.1285963489252,1336,170.02441,-248,+777,-1093,+1730,+2309,-2472,-5426,+5663,-6565,+6716,
-0.039260395,18789.333796647927,1144.4752244464141,2830,173.44226,+133,-1140,+1731,-2210,+2462,+2831,+3697,-4566,+4571,-4948,
-0.041162472,45085.35614647392,2074.471221705662,4694,299.85352,-1209,+3232,+3335,+4577,+4614,+5918,+6497,+6669,-7421,-7993,
-0.07122055,41447.948362212686,2651.4288218961633,6443,221.50209,+398,-420,+1819,+2673,+4276,+5105,-5240,+5419,+5991,+6417,
-0.037778344,22626.015729432107,1106.3934274478606,2352,174.24884,+490,-605,+1400,-1584,-3615,+4882,-5315,+6594,+6816,+7070,
-0.0004436327,4462.970175181044,21.020447534173286,433,281.9172,-1547,+2417,-3541,+3611,-3949,-5913,+6104,-6128,+6933,+7365,
-0.0003594686,-891.6386485099985,-287.1562312655649,-715,248.04356,-2014,-2408,+2795,-3228,+5504,-6140,+6328,-6902,+7588,-8278,
-0.005547221,-8654.88451632053,-567.5953767748513,-888,156.022,-289,-393,-1833,+2064,+2108,+2884,-3688,+4013,-4928,-5430,
-0.03518309,32682.931347813337,1741.6787753258777,3939,294.53525,+75,+1178,+2689,+2876,+3032,+4703,-5246,-7161,-7941,-8063,
-0.00825255,1932.273053543166,416.07345711849416,333,299.97498,-1469,-1652,+2598,-3299,-3772,+4150,+6583,+7039,+7494,-8171,
-0.024319472,12371.706647062678,1136.7774556257848,2098,278.11505,+260,+926,+1258,+2138,+3149,-3806,-4529,+5925,-7607,-7662,
-0.026646249,12251.643172247599,1009.0614163973843,2000,225.31221,+1938,+2117,+3295,-4481,-4925,+5098,+5877,-6617,+6963,-8355,
-0.03881166,30796.12890066302,1905.0476764549076,4645,292.04303,+594,+2033,+2141,+4676,-5189,-5589,-5598,+7083,+8081,+8177,
-0.0040530204,-11398.568441693355,-612.988943541829,-2350,281.2364,-454,+1772,+1871,+1951,-2829,-3229,-3778,-3983,-7242,-7545,
-0.030985892,25120.25485199421,1572.4812084790499,4191,301.94278,-2292,-2393,-4134,+4464,+5199,+5422,+6900,+7064,+7660,+8163,
-0.015852744,-48733.89940904104,-2693.769742028593,-6031,307.41617,-1359,-2008,-2277,-2396,-3126,-3935,-6617,-7119,-7738,+8017,
-0.013903762,10729.518461819405,607.5447494221759,469,259.9855,-245,+733,+1869,+2974,+3786,-4997,-5372,+6661,-6905,-7552,
-0.034465805,17326.698840292116,1321.3896091863762,3180,228.1107,+192,-390,-1276,+1522,+3185,+3947,+4690,-5421,-6394,+6972,
-0.03243323,22891.191651846802,1653.157275665358,4000,303.2684,+925,-2895,+3526,+3607,+4544,-5453,-5882,+6112,+7344,+7911,
-0.008465886,-17795.199144352933,-679.5416735567547,-1413,210.1989,-46,-239,+1257,+1498,-2370,-2658,-3279,+4468,-6881,+7574,
-0.010083112,7873.478365614359,393.8942660927415,201,232.4279,-49,+525,+3401,-4220,+4687,-5310,-6216,+6229,-6928,+8377,
-0.016495869,3080.5389120162035,639.5184257914506,1238,230.66467,+327,+1121,-1441,-1454,-3474,-4071,-6025,+6274,+7552,+7755,
-0.011949703,5722.96679578478,601.4203606126512,2505,299.44992,-259,+604,+772,-1688,+4447,+5761,-6348,-6976,+7303,+7372,
-0.025448801,18011.908134603946,1187.2010385519056,2868,277.5621,+767,+1037,-1891,-3556,+3693,+4164,-4359,+4809,-6025,+7403,
-0.037572358,27246.644029324587,1502.2473373610753,2376,237.89001,-1214,-2481,+3133,+3407,-3909,+5748,+6053,-6735,+6790,+8155,
-0.04174224,40767.36007273951,1473.9580948166308,2707,210.09349,+21,-919,+3018,-3201,+3449,-4039,-4084,+6629,+6770,+8240,
-0.014403739,22563.414932612875,731.5571321657179,2131,302.1873,+84,-1859,-1868,+5203,+5489,+6690,+7350,-7697,-7992,-8216,
-0.02582293,16641.145409334877,1334.846281052523,2809,307.55936,+249,+353,-684,-1315,+2305,-2419,+2949,+5071,-7984,+8144,
-0.028837075,11014.812904231734,1062.6349549688482,2000,219.24823,+117,+676,-964,+3568,-4785,-6084,-6163,+6213,+6629,+7567,
-0.015015319,10363.713804896375,794.0363693989452,2583,314.63644,-711,+1263,+5120,-5426,-6493,+6703,+6832,+6879,+7689,-7954,
-0.020563966,20163.991278597703,826.4544594024424,2705,239.11964,+69,-566,-1666,-2048,-2948,+3387,+3626,+6380,+7473,+7556,
-0.038922455,29794.306474824316,2007.0361617981348,4769,306.80197,+425,+477,+1030,-1264,+1779,+2724,-3202,+3492,+4143,-7297,
-0.00028585858,4551.779544981502,10.993429632180133,-694,228.81537,-896,+995,+1105,-2910,-3999,+5686,-7539,-8075,+8078,-8402,
-0.01145459,3435.281536211503,501.26104480432286,303,260.368,+11,+50,-1647,-3266,-3679,+4149,+4164,+4420,-4549,-8377,
-0.025191907,27452.892847278395,1152.8980191746066,3556,272.29086,-233,+606,-1400,-3341,+4487,+5229,+5848,+5906,+7985,-8220,
-0.024976501,-32678.88758383247,-1149.689617786264,-4000,130.83853,+562,+1151,-4518,-4559,-5557,-5569,-5697,-6069,-6566,+6739,
-0.05305494,30746.977645332958,2384.788267212529,6089,267.44052,+926,+1844,+2674,+3259,+3556,+3744,-3956,+5319,-5385,+6950,
-0.0022005348,-3043.9007736899744,-96.16055156028301,219,138.32552,+414,-417,+458,-1510,-3425,-3616,-4354,+4750,+5282,+6935,
-0.003509517,4103.108958909281,168.1076459843389,1075,284.999,-656,+1512,+2926,+3691,-4013,+4943,-5846,-7138,+7415,-7842,
-0.0038359363,-1001.8613911501083,131.83596383270836,0,204.48701,-2833,-3010,-3855,+3856,+4062,-4891,-5086,+6093,+6418,+7060,
-0.0037721982,-10056.85065635576,94.70895899487503,104,266.60452,-288,+531,-1205,-1229,+2556,+2951,+3921,+4830,-5657,-6323,
0.0018906884,3217.591870845287,-361.567824785323,-1466,170.18097,-442,-1519,-2231,-2897,-3052,+4976,+5240,-5306,+6024,+6163,
-0.036038343,39650.29683868644,1823.1252112732977,4053,300.99194,+1424,+1519,+1738,-3957,+5632,-6266,+7837,-7906,-8183,+8245,
-0.0029916242,22736.568127614697,157.31254114561673,0,312.86682,-1793,-1847,-3159,+3713,+3853,-3923,+4264,+6336,+6998,-7799,
-0.0063873166,-16877.982990234566,-423.0340125283057,-893,264.24216,+1175,+1721,-1991,-4085,-5282,-6265,+6793,+6984,-7126,-7960,
-0.025741734,9210.75130076935,831.9583994277001,2000,192.29457,+110,+1060,-1825,+2181,+2392,-2808,-3861,+5021,+5539,-6232,
-0.0063074618,-23152.00416455914,-1244.1543084474388,-3343,367.05737,-1695,+2146,-4174,-4526,-5750,-6797,+7299,-7339,-7635,+8121,
-0.0030582447,12477.147789287466,153.39001611593017,697,298.42007,-1570,-3668,+4155,-5164,+6033,-6285,+6461,-7071,+7909,+8383,
-0.0063879415,8275.757974426422,304.37042492613364,0,283.49454,+1566,-1735,-1966,+2876,+3528,+4458,-4690,-4890,-7563,+8427,
-0.036259003,35338.58402252204,1753.4933225665561,3693,287.73416,-1246,+1741,-1887,+2038,-2099,+3434,-4887,+5098,+7679,+8263,
-0.033352807,21044.27370102762,1593.3143330078376,3376,284.23154,+191,-2090,+2260,+2272,+3356,-4837,-5663,+6758,+6921,-7941,
