score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-0.022568185,-30634.21909981932,-1327.1378824052813,-3393,135.74074,+2326,+3615,-3660,-3666,-4353,-4717,-4781,-6223,-6537,+7135,
-0.0253238,18667.1234245502,1020.3506631158228,2765,239.73076,+1075,-1800,-2162,+3004,+5145,+5219,-5821,-6258,+6686,+7329,
-0.0021697166,-5675.9450357842015,-503.68535862413603,-1337,261.59842,+59,-560,+2269,-2275,-2295,+2321,-4183,-4785,-7125,+8175,
-0.0038080756,-8918.673519472419,-408.63932518025985,-1922,234.20422,+62,-938,+1287,-2007,+2387,-4004,-4440,-4480,-5175,+7352,
-0.046003755,40143.81918521799,1730.7892678157034,4273,223.84845,+1802,-1925,+3660,+4071,+4655,+5824,+6219,-6234,+6316,-8409,
-0.007229532,-4383.992033078641,215.10641366860605,0,177.0298,+51,+1920,+2458,+3105,+3134,-3316,-3603,-3876,-4351,-5696,
-0.005041813,-13734.409235466104,-1092.5255420554342,-2697,272.41013,-169,+1214,+2160,+2423,-2889,-4215,-4864,-5424,-7846,-7850,
-0.002140973,-3771.1556963687926,-72.5793387803413,-1361,176.14215,+24,+396,-2205,-2941,+4103,+4206,-4533,-4888,-5337,-7002,
-0.034128945,31695.045546568886,2073.212417568154,4836,361.42993,+89,+129,-373,-4388,+6691,+7126,+7151,+7687,-7914,+7963,
-0.02079863,10066.153071174802,886.6611028221229,2958,253.64491,+771,+877,-1235,+1356,-1650,+4892,+6146,-6269,+6824,-8328,
0.0009952333,5851.005702990514,-29.377468220848506,661,175.62756,-400,-1109,+1410,-2108,+2390,-3441,-4569,+5672,+5823,+6250,
-0.010647424,10127.589871861961,346.49951178920634,351,193.62492,-473,+642,-694,+2050,-2063,-3599,-5345,+5525,+6205,+8209,
-0.004371628,5435.280801946373,130.66495357541422,741,177.83575,-161,-1086,-1329,+1637,-2799,+3050,+3298,+5704,+5945,-6373,
-0.004913954,-9473.581973359052,-572.5075357675449,-710,192.78938,-901,-2280,-2453,-2684,-2987,+4301,+4486,+4523,+4564,-5646,
-0.0050448417,-11926.437775313023,-755.9899971707432,-2211,236.40855,-63,+355,-2242,-2828,-3119,-3968,+6018,-6072,+7116,-7686,
-0.006206827,-15350.489800396683,-1104.8015701058089,-2932,247.31624,-544,-622,-880,+2228,-2355,+2892,-4173,-6129,-6407,+8036,
-0.00089073146,-1859.7330148044314,-459.52055143647954,-1734,208.78717,+1043,-1640,+2525,+4035,-5753,-6795,+7357,-7548,-7814,-8216,
-0.00723117,-23948.627949689268,-979.6448134326854,-2286,331.1861,-729,+2873,-3698,+4117,-4555,-5476,-6627,-7497,+7941,-8227,
-0.014778892,15288.295097795599,465.91051394861955,-378,187.5702,-1592,-2059,-2851,-3797,+3941,+4765,+5661,-5796,+6309,-6593,
-0.05016422,16645.271962085553,1009.4386731567841,2569,119.726166,-319,+357,+462,-2073,+2168,+3038,-4198,-6237,+6546,+6645,
-0.0432303,20483.61505041433,1261.0296784435884,2946,173.55626,+537,-1116,-2287,+2686,+2922,-3129,+3449,+6337,-6857,+6958,
-0.012045065,6471.28190031738,452.53038909763774,872,223.53308,+93,+1624,-2418,+2592,-2996,+5185,+5298,-6105,-6298,-7626,
-0.0061511523,1970.0064702198551,280.9136784997804,1134,271.71872,-82,-1703,-2386,+2901,+3486,+5754,-5956,+7036,-7406,+7871,
-0.042995475,33222.55197678631,1865.778367176292,4154,258.19064,-667,+1280,+2872,-3799,+5494,+6039,-6130,+7139,+7862,+7888,
-0.031252213,12986.06597834057,977.4864935554322,3084,186.09435,-246,-542,+944,-2077,+2317,+2405,-2689,+3601,+4305,+5326,
-0.060402997,34124.78490321273,2278.9688212365863,4828,224.4828,+135,+742,+1002,+1605,-3370,-3817,+3954,+5759,-6131,+6550,
-0.02239402,15023.797674379897,1045.4004780182445,2572,277.74985,+1936,-2132,+2605,-3905,+3931,-6678,-6845,+6903,+6924,+7848,
-0.027986113,21037.144905958405,1257.497871852123,2711,267.34244,+514,-585,-2081,+2328,+2489,-3552,-4809,+6595,+7618,+7982,
-0.028799908,23512.173105864014,1369.4468525367813,4000,282.91586,+1729,+1845,+3438,-5183,+5992,+6323,+6477,-7379,-8109,+8272,
-0.03722244,37945.02279223489,1943.1955898892904,5334,310.6096,+270,+379,+1532,+4516,+5812,+6138,-7356,-7572,+7907,-8362,
-0.01662428,-42431.75307570249,-2558.5293072171103,-5309,255.23967,-1090,-1418,-1835,-3429,-4060,-4270,+4443,+5049,-5440,-7986,
-0.0070360466,-17879.846298148743,-815.0111605641274,-1736,254.1178,+447,+1322,-1524,-1719,+1871,-2770,-4188,-5886,-6934,+7333,
-0.07046727,44636.91392883397,2505.781910303113,6000,211.5724,-456,+626,+1043,-2329,+2403,+3189,+3353,+4231,+4949,+6372,
-0.1380477,61632.97618007689,3331.534143772204,8637,143.58806,+205,+664,-741,+1804,+2053,+3277,+3283,+5234,+6436,+6438,
0.0022817599,8503.649754182838,-54.21158811894473,-190,141.35963,-251,-327,-408,-1031,-3046,+3319,-5485,+5854,+6444,+7019,
-0.005928114,-19736.398667506608,-1197.783693832528,-2595,332.9288,-7,-1880,-4978,+5138,+5368,-5518,-5625,-7113,-7930,+7941,
-0.06134455,30569.767196674467,2549.3030466286,6056,247.25703,+49,+709,-1027,+1209,+2102,+2386,+2606,-3645,+6481,+7781,
-0.0030670266,-8511.314774170785,-102.94096015317415,-1241,277.51028,+499,-979,-2002,-4537,-4769,-5646,-5836,+7909,+8306,+8363,
-0.0033255501,-5070.924291693664,-140.17866755339116,-470,152.48376,-204,+1373,-3268,-3474,-3576,-4340,+4873,-5934,+6201,+6761,
-0.009028589,-16696.683668211168,-837.0783378907678,-2351,184.93126,+1245,+1453,-2019,-2363,-2610,-6555,-6841,-6931,-6970,+7101,
-0.006616803,-19865.593607425173,-749.6582082828485,-2000,300.2295,+369,-534,+1382,-4276,-4872,-5645,-6082,+6379,-7365,+7967,
-0.0057302755,11084.57148474041,286.89292021309956,664,297.88425,-69,+1020,-3209,+3389,-4144,+4776,+5937,+7185,-8090,-8411,
-0.008218702,8551.09968692721,441.83240785127356,686,319.85825,-1066,+3212,-3815,-3979,+4840,-5948,-6168,+6274,+7482,+8170,
-0.008269101,-16780.092427136096,-813.1159834110655,-1514,202.92522,+1059,-1262,-2176,+2443,-2557,+3971,-4059,-5696,+7114,-7734,
-0.0013710062,-3078.1248681204183,-5.877481320375021,11,224.51575,+553,+993,-2734,-3499,-5110,+5341,+5378,-6291,-6772,+7806,
-0.018928807,22936.793171735953,867.3063218112299,2493,272.61673,-430,-1243,-2363,+2824,+3385,+5139,+6079,+6545,-7586,+7834,
-0.010790922,-28627.06273214613,-1508.2268042600854,-3776,265.2884,-1212,-1296,-1878,-2220,+2335,+2531,-4149,-5922,-7902,+8386,
-0.02694006,15120.236824144193,767.0191246210665,2145,169.39899,+175,-477,+608,-771,-2151,-2670,+4079,+4289,+4614,+5648,
-0.013658585,4458.174102950469,440.84200991927366,904,192.03502,+1453,-1878,+2371,-2732,+3026,-3620,-3630,+4291,-5280,+6300,
-0.006286557,-17719.414663345873,-1180.4326939442376,-3015,281.862,-602,+1188,-1192,-1313,+1440,-2204,-3043,-3269,-4356,+7495,
0.0003278334,589.7166349089365,-130.24709557391836,128,179.88301,-1882,+2000,-2647,+2891,+5078,+5151,-5682,+6000,-7110,-7550,
-0.0133109,-34711.57080781472,-2221.441554983703,-6000,260.77554,-2084,-2692,-3259,-3876,-5168,+5392,-5686,-7208,+8260,-8400,
-0.0062559717,-16676.001051513784,-582.6176340654481,-1198,266.56134,+906,-1035,+2303,+5443,-6228,-6587,-6624,-6686,+7172,-8019,
-0.00072387024,-1920.5614197919426,1.6615507448582016,345,265.31845,+466,+2728,-3682,+4736,-5165,-5236,+5645,-6166,-7849,+7916,
-0.030063666,20368.50717230692,902.8869209733205,2268,178.68768,+285,-615,+1096,+1619,+1642,+3805,-4189,-4352,+4359,-5748,
-0.0056434283,-15251.023515935209,-1855.3823322040355,-4000,270.24396,-863,-1983,-3077,+5193,-6413,+6533,+6887,-6933,-6952,-8015,
-0.025212811,26218.17152607521,1193.911740303787,2880,281.74365,+410,-964,+1465,-1710,+3412,-3911,+4482,+6460,+6998,-7887,
-0.039595246,33090.44082245966,1805.1884907344122,4128,271.2581,-3,+485,+686,-1472,+2275,+2884,+3802,+4987,+6392,-7956,
-0.006328721,-16560.203840128284,-1228.893776560056,-2972,261.66745,-915,-2272,-2983,-3148,+3707,-5135,+5167,-6303,+6395,-7548,
-0.005377471,-1525.18104942702,168.00804809600834,350,185.88963,-652,+1163,+2885,-3392,-5300,+5930,-6163,+6175,-6783,+7187,
-0.01637276,-37846.71413460336,-2185.73531370468,-5753,231.1566,-540,-1392,-2335,-2591,-2647,-3071,+4242,-4668,-5482,-6530,
-0.0062642107,-17003.481370321555,-820.7629882838405,-1307,271.4385,+694,-928,-2352,-2750,+3007,-4141,-4615,+5434,-6417,+7330,
-0.013105166,12944.957176629008,705.6196733747418,2406,320.3549,+216,-307,-1251,+1331,-2654,+2990,+4977,+7930,-8111,+8139,
-0.003932357,1286.037272422176,183.2194608035934,294,277.2183,-31,+2062,+2065,-2337,-3801,+6072,+6751,+7823,-7924,-8372,
-0.010184413,3815.4084600746096,493.227892912207,242,288.1475,+375,+496,-1018,+2168,+2315,+3045,-4255,-5482,-7318,-8122,
-0.046664145,28222.87412704712,1485.6036362820296,4689,189.4187,-532,+2010,-2631,+2909,+3394,+3898,-5235,+6081,+6106,+6848,
-0.045726128,46637.100178543624,2378.888575324428,6985,309.53723,-324,+3095,+3756,+4205,-5172,+5228,+5276,+6929,+7298,+8038,
-0.0005998416,-1619.1697152977072,-477.1949021854412,-1129,269.9329,-686,-1334,+2612,-5290,+5511,+5824,-5944,+7068,-7554,-7641,
-0.01920389,18185.153948224397,989.6287368071103,2331,306.61,+835,+1894,+2386,+2494,-3170,-3772,+4027,-4669,-6645,+7291,
-0.021091484,14678.088334421263,876.646108861058,3285,247.29787,+50,+2947,+4175,-4197,-4739,+5391,-5740,-6992,+7106,+7589,
-0.00055933755,-1965.6808579053834,-306.05476566193886,-684,351.43015,-388,-2623,+4777,-5374,+5835,-6160,+6849,-6876,-7272,+7635,
-0.014447683,8218.284906886413,394.75601047089395,663,162.56752,-814,-2918,-3276,-5243,+5542,+5588,+5833,+5886,-6675,+7068,
-0.0054144952,-13663.836893013033,-584.3997666409624,-1766,252.35661,+2014,+2904,-3440,-4912,-5590,+6304,-6374,-6865,-6902,+7915,
-0.0095991865,-32622.54594069612,-1608.7652025234122,-3982,339.847,+120,-570,+2342,-3384,-4168,-4756,-5096,+7267,-7504,-7809,
-0.036030833,36188.23932940216,1800.189659601056,4000,297.2673,+497,-1221,-1755,+3851,+3945,+6501,+6647,-7091,+7680,+8092,
-0.0036864995,10130.01182711331,183.13061048518713,0,295.56293,-369,+479,+2896,+4072,-5546,-5919,-7368,-7403,+7436,+8106,
-0.0128437625,-25495.901294342333,-1124.7346306537104,-2000,198.50804,+2041,-3288,-3433,-4145,+4754,+5314,-5711,-5712,-6411,+6909,
-0.012582397,20113.61324439911,567.1740442210545,2059,268.1984,+447,-833,-968,+3012,+3660,+4709,+6404,-6717,-7544,+7694,
-0.047987446,52914.890223171795,2265.349386237031,4000,280.87347,+46,+794,+1570,+2672,-3195,-4607,+4785,-6158,+8076,+8240,
-0.013944477,14024.285704014523,535.9073979288023,2104,228.6603,-23,-511,+1893,-1970,+5379,-5820,+5900,+6050,+6127,+7439,
-0.0046497034,4908.044184102397,246.6647273047324,784,315.63492,-560,+2062,-2521,+3211,+4342,+4480,-6288,-6645,+7799,-7948,
-0.03542104,19391.305855263567,1115.3462326620981,2662,187.34908,+718,+1103,-1211,-1995,+2260,+2402,+3353,-4393,+4952,-7085,
-0.012319425,12225.30334274183,507.6670195075063,2000,245.18378,-254,-2754,+2815,-3215,+3446,+3745,+4236,+5827,-6071,+7522,
-0.061087016,35075.84269559075,1780.3491623913737,4000,173.40413,-455,+669,+1680,+1692,+2195,+3884,+4889,-5030,+6068,-6578,
-0.013790491,-24807.223533836408,-1233.1076195379023,-3434,179.88643,-128,+852,+1735,-2110,-2544,+3642,-3833,-4613,-5040,-5111,
-0.020941269,-50480.28472985753,-2035.5432186537287,-4091,241.05647,-596,-865,+1145,-1862,-3888,-4054,-5379,-5820,-6844,+7742,
-0.016119348,-53502.70548864296,-3351.3798063198865,-7488,331.91608,-49,-569,+1475,-4981,-6033,-6760,-6953,-7053,-7492,-7968,
-0.037334513,24767.085450205705,1723.150099419148,4619,274.60968,+507,-2124,+2186,+2893,+5939,-6899,+6993,+7818,+8237,-8356,
-0.025712952,25977.29249359667,1136.348171991376,4000,262.94363,-823,-1021,+2413,+3653,+4576,+4922,+5049,-5872,+7029,+7271,
-0.015546644,27192.565033435854,920.5731703592738,2212,352.3099,+635,-801,-1072,+2687,+3270,-3926,+4291,+4596,-7285,+7645,
-0.017274305,21569.30891503114,741.7815130166504,1469,255.49275,+1354,-2306,-3071,+3409,-4251,+5079,-5458,+6520,+6645,-7456,
-0.010976473,11023.354749192076,546.8588847792486,1190,296.42557,+462,+902,-2380,+2866,+3633,-6138,-7496,-7544,-8217,+8358,
-0.06281089,49936.08037295285,2814.8372483485537,6696,266.63766,+711,+1838,+2377,+2609,-3067,+3436,+3644,-4698,+6256,+8180,
-0.011225468,2273.8254577451657,372.8192888360942,257,197.60461,+413,-533,-1489,+2093,+2193,-4204,+4870,-5568,-6049,+7551,
-0.013239871,-28485.618814126472,-1311.1207237067358,-2968,215.15028,-797,-2212,-2367,-4009,-4653,+5674,+5903,-6587,+6953,-8257,
-0.023465075,15485.344345027435,1128.0001513507407,2000,286.01605,+380,+609,-1569,+1573,+3327,+4036,-4143,-4144,-5801,+8176,
-0.0048838565,-13168.543985650687,-449.5090177354673,-2090,269.63412,+609,-3535,-4045,-4467,-4518,+4747,-5253,+5966,-7676,-7824,
-0.006936997,-14496.403691069965,-369.69827152169694,-1213,208.9723,-1226,+2328,+2637,+3223,-3292,-4371,-5248,-6026,+6159,-7132,
-0.022238487,15180.514182496157,1142.1642686636083,2792,305.58115,+793,+1428,+4221,+4258,-4457,-4725,-5136,+6434,-7358,+8352,
-0.0050832904,4774.270229207774,256.77001896976253,595,300.54022,+169,+189,-1425,-1811,-2139,+4103,+4479,-5267,-7712,+8373,
-0.014607436,15282.341783508531,686.185677425488,2481,279.49295,+1043,-2539,-3003,-3162,+5401,+5819,+6335,-6554,+6716,+7928,
-0.008894418,-4006.5508630063946,498.7020788906396,2382,333.60062,-317,+2099,+5535,-5634,+6047,-6421,-6487,+7615,+8014,+8047,
-0.011520648,-27478.00679192971,-1927.331210641532,-4000,238.51094,-208,-295,-775,-1088,+3030,-3124,-3823,+4216,-7030,+7757,
-0.050932292,10408.881465426914,1320.7335087285978,4000,154.28552,+803,+891,+1917,+1951,+2450,-3430,+4431,+4435,-4465,-5645,
-0.013541225,10936.227452084082,661.6169733200893,1940,290.70456,-590,-1562,+1636,+2125,+3441,+3761,+4492,-6874,-7280,-8185,
-0.0071821953,-23337.78241408746,-1913.3839307247922,-5362,324.93942,-1007,+1578,-2228,-2323,-3218,-5035,-6125,-6671,+7394,-7633,
-0.05122775,18490.15754103805,1597.7000637150984,4475,185.56377,-147,+712,+1201,+2057,+2339,+3592,+4734,+5531,-6097,-6450,
-0.038215842,44697.2105242477,2254.041636486336,4457,350.931,+1768,+1928,+2108,+2403,-3154,+4414,+6193,+6606,-7280,-7950,
-0.016296161,10945.153214031106,527.8134863534202,1068,192.70738,+382,-455,-1443,-2111,+2534,+2658,-2995,+4488,-6740,+6975,
-0.006090462,-12061.969856398,-851.7642473617922,-1844,198.04688,-849,-1199,+1735,-1977,-2141,+2884,-6445,-6479,+6900,+7134,
-0.026787298,17195.39876537581,915.3065474159548,2571,203.30162,-1703,-2087,+2927,-2930,+6081,+6290,-6345,+6347,+7826,-7879,
-0.040550902,23716.67733196126,1949.1179450145853,4486,285.98337,+246,+300,+1026,-1059,+1198,+1886,-4356,+5462,+7706,-7911,
-0.008182023,4921.535592377732,348.75907487968914,1130,253.61096,+269,-907,-1050,+2873,+3752,-4391,-5589,+6369,-7397,+7525,
-0.0019315712,-5633.409756231745,-384.989743077326,-1288,291.64908,-1558,-2469,+4282,+4628,+4885,-5341,-5545,-7186,-8037,+8064,
-0.023103537,-45308.55633804534,-2739.0922523380186,-6982,196.11092,-898,-1671,-1687,-2381,-3263,-3549,-3588,-4201,-5018,+5422,
-0.0015748892,-3712.508515669347,-636.6856505992046,-2000,235.73143,-1579,+1894,+2260,+3473,-3968,-4823,-5421,-6131,+6388,-6992,
-0.01923801,-43106.10696937507,-2569.087070186172,-6675,224.0674,-118,-2018,-2280,-4450,-4727,-4832,-6020,+6830,-7161,-8412,
-0.04392007,24335.457648339318,1616.1853383760738,4304,218.94313,+1368,+1456,+2039,+3024,-3133,+3326,-4118,+5726,-7122,+8045,
-0.008787923,6866.2885487927315,389.9727388790971,2226,264.02878,-8,-947,+3285,+3762,-4468,+5727,+6169,-7017,+7408,+8243,
-0.005639281,-14405.320651185828,-925.378974570831,-3295,255.44606,+799,-984,-4069,+4222,+5155,-6002,-6089,-7190,-7434,-7977,
-0.0005684296,-1546.2078109669153,-551.4339354082383,-1715,272.01395,+587,-1553,-1883,-2783,+2963,-3209,-3966,+4884,+5900,-7672,
-0.026261918,33571.65925023715,1301.6872310265396,2819,294.90585,-2008,+2359,+3667,+3864,+5019,-6679,-7159,+7430,-7438,+7466,
-0.037987527,29705.24689209097,1975.9626280229302,4148,309.48593,+2333,+4266,+4792,-5025,-5821,+6547,+6995,+7160,+7580,-8162,
-0.015848149,-45075.366036942396,-2306.535698009141,-5957,284.4204,-2584,-3558,-3713,-4054,-4170,-5318,+5418,-6819,-7059,-7536,
-0.041466728,29236.315513139998,1134.8475477057052,2088,162.83244,+32,+2060,+2960,-3570,+4049,+4218,-5459,-5827,-5969,+6300,
-0.010280699,3664.227261626415,466.48176952264845,968,269.96985,+1988,+2796,+3234,-3996,+5194,-5196,-6159,+7002,-7531,-7984,
-0.004732917,-9134.026935528025,-391.07315673825485,-903,192.98938,-337,+1302,-2505,+3403,+4064,-4565,+5238,-5899,-6578,-7785,
-0.011390773,12713.738216523712,494.4665908507203,1978,258.27774,-2046,-3381,-3382,+4035,+4591,-5097,+6884,+6929,-8001,+8209,
-0.06559195,55939.063196098265,2961.0039645258694,7098,268.5911,+1612,+2341,-2521,+4235,+4619,+5071,+6553,-7409,+7982,+8432,
-0.029136546,25295.39549140745,1695.9212023353075,4501,346.3146,+645,-820,+2823,-3039,-5837,+5929,+6949,+7276,+7333,+7995,
-0.012023288,22233.405494667943,600.1302322658663,1036,296.97882,-2913,+3022,-3146,+3319,-3496,+3620,-6767,+7042,-7518,+8130,
-0.019474896,18503.939325452604,826.6914513967575,2000,252.56403,-1060,+1431,+2451,+3378,-4430,+6581,-6703,-7079,+7604,+8238,
-0.005116469,4502.301611679293,195.46965861853514,1073,227.30669,-167,+1047,-2224,+2562,-2737,-3208,+3533,+5120,-5171,+5952,
-0.0003503529,-919.8530877528913,-108.45804329013357,188,262.55045,+7,-2527,+3638,+4361,+4540,-5111,-5137,-6259,+7603,-8414,
-0.018968953,-56688.093773996436,-2820.7969296307842,-6659,298.8467,-692,+706,-1122,-1608,-2177,-4774,-6462,-6826,-7629,-7934,
-0.017294345,9465.772042359198,595.0801345993303,1173,204.72673,-1477,+2178,+3705,+4615,-4881,+6230,-6471,-6599,+7148,-8222,
-0.0143711,-39185.59681182979,-2320.518808850792,-5628,272.66943,-817,-1058,-1892,-4305,-4422,-6225,+6289,+6724,-6794,-8375,
-0.0045480477,-9033.684234708331,-593.8993082094554,-1791,198.62775,-1468,-2138,+2825,-3028,+3062,-3875,+3881,-3998,-7558,+8358,
-0.054408476,42593.06547578916,2208.2183817306995,6000,241.47859,+256,-383,+1259,+1269,-2514,+3562,+3830,+3901,+4706,+8097,
-0.0057212715,-11854.055000365242,-480.77169733507975,-1350,207.19267,-1644,+2157,+2362,+2418,-2764,-3303,-4491,+5326,-5844,-7691,
-0.013360438,17999.509940945234,496.44246665503493,527,221.08101,-675,-735,+1358,+2404,-2883,-3272,+3818,+4959,+6852,-7660,
-0.052269403,28208.23377340442,1496.272763033104,3341,170.3203,-674,-1765,+2234,+2728,-3048,+3056,+4460,-5397,+5863,+6540,
-0.013459759,2071.7224342344866,337.89287296569194,789,149.36366,+382,-571,+596,+700,-1158,-2236,-3866,-4578,+5458,+6432,
-0.016288998,20469.95468465134,858.1125415454061,2559,313.43906,-407,-1231,+1824,+2842,+3290,+3774,+5155,-7460,-8180,+8417,
-0.012894026,4261.016817776832,643.7723951998485,2421,297.06195,+2626,+2723,+3090,+3221,+3610,-3636,-3733,+6430,-7741,-8365,
-0.015035486,12953.48623421378,811.9164559918427,2441,321.2899,+200,+1806,+1830,-3081,+3434,+4661,+4887,-5394,-7354,-7546,
-0.00845295,-21411.62516080519,-1263.4857076613935,-3291,253.30357,-1001,+1092,-2701,-4478,-4988,+5337,-6153,-6338,-6938,+8379,
-0.045789685,37275.4358301305,2065.726780540088,4084,268.41602,+205,-1649,+2571,-2805,+2982,+3212,+5208,+5942,+5959,-7464,
0.0005271949,816.7283702861608,-385.45329260797934,-1288,154.91963,-869,+1140,-1392,-1944,+3316,-3348,+3450,+4648,-5007,-6378,
-0.00399557,8793.230747619458,190.70112014301478,273,283.97342,+208,-2640,+3728,+4588,-4745,+5124,-5371,+6320,-7260,-7593,
-0.004200456,-10991.003504766093,-250.3271315231652,-393,261.66214,-978,+1404,+1858,+2608,-2783,-3377,+4375,-6367,-7341,-7695,
-0.04975311,31419.096112311498,1850.2601460930016,4314,221.26654,+1677,+2679,+3392,-3620,-4301,-4758,+4761,+6663,+6870,+8388,
0.0008219696,1365.9076415655286,-128.47858093128394,559,166.17496,-162,-1539,-2361,-2824,+2990,-3007,+3518,+3609,+4433,+6672,
-0.011030775,13758.942116274317,473.6704464768375,1298,255.48973,-1270,+1352,-2599,+3735,+5327,-5398,-6792,-6801,+7379,+8424,
-0.022809757,15513.852234045655,1023.1464893448696,3134,266.88266,+363,-1772,+1964,-2684,+3149,+3695,+4582,+5518,-6520,-7481,
-0.012149973,6440.448552593158,436.79360115780236,1049,213.89673,-966,+1836,+2689,+2926,-3984,-6587,+6611,-6850,+7405,-8211,
-0.02481246,22764.38219880902,778.8600577299774,2049,186.76384,+1694,-2631,-2949,+3824,-4062,+4314,+4787,-5331,+5600,+6138,
-0.0019190557,-6016.582484324564,-439.54260007975967,-1407,313.51785,-708,+1285,-1594,+1645,-3944,+4459,-4678,-4772,+7748,-7796,
-0.05430902,20132.249906534562,1763.8712170004637,4000,193.24048,+150,+386,+589,+2402,+2818,+3153,-4425,+4766,-5909,-6679,
-0.012359893,8969.068548425024,569.3927855747949,1431,274.09457,+1240,-1452,+1573,+2885,+4531,-5786,-6573,+7017,-7244,-7870,
-0.010487441,-27180.033499532088,-1202.4957573246727,-3927,259.16745,-267,-1094,+2216,-2339,+2458,+4027,-4612,-4724,-7343,-8044,
-0.04599796,30270.217951544273,1623.0139552077299,4196,209.93599,-462,+673,+2905,+4220,+4743,+5326,-5813,+5988,+6303,-8345,
-0.020997869,20128.67218536262,919.1408452991328,2050,260.4414,-550,+1496,+2385,-2563,-3013,+3200,+3359,+3441,-6163,+8074,
-0.015532771,20539.71804399529,820.9485385462835,3418,314.46347,-404,-1573,-3504,+4411,+4814,+6127,+6411,+7560,-7847,+8268,
-0.0031150503,-8647.828585828987,-801.3409238168612,-1021,277.6144,-184,+478,-2057,+3688,-4097,-5157,+6554,-7103,+7335,-7534,
-0.022592325,29680.44595396713,997.8421735597891,3042,262.78714,-826,-1043,+1968,+2819,+4957,+5018,+5667,-5902,+6885,-7207,
-0.0042751185,-13687.12458911275,-605.0613682820679,-937,320.1578,-57,-1284,-1933,+3491,-4237,-5491,+6517,+7269,-7294,+7493,
-0.004305768,-1374.841775542805,191.26945168709756,240,264.30063,-332,+540,+1019,-1144,-1547,-2201,+4108,-6900,+7841,-8294,
