score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaLkRoad,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-52.735542,10,0,0,1377311,0,0,21922336,-131696.2662384074,2497.2961,211.2023,450,3559,   3559,450,   4,6368,   6368,4,   457,2298,   2298,457,   4258,4205,   4205,4258,   6945,6406,   6406,6945,   
-54.23545,10,0,0,1543619,0,0,23397844,-166544.03650122037,3070.7595,254.17513,6582,1650,   1650,6582,   7574,1232,   1232,7574,   212,2449,   2449,212,   4538,4967,   4967,4538,   4498,5095,   5095,4498,   
-32.582874,10,0,0,650656,0,0,10638179,-93741.89764195541,2877.0298,267.30328,1579,1234,   1234,1579,   1488,6509,   6509,1488,   7277,7054,   7054,7277,   2680,5850,   5850,2680,   594,241,   241,594,   
-71.42322,10,0,0,2298745,0,0,21050568,-162760.31804427563,2278.8152,225.64215,1602,5945,   5945,1602,   3416,1174,   1174,3416,   8263,6578,   6578,8263,   1521,4398,   4398,1521,   886,366,   366,886,   
-63.224854,10,0,0,1815781,0,0,30527692,-183113.80721398458,2896.2314,239.3212,2660,6331,   6331,2660,   2117,6516,   6516,2117,   473,5599,   5599,473,   1793,3244,   3244,1793,   7597,5353,   5353,7597,   
-108.04471,10,0,0,1851015,0,0,29733080,-245082.67966133708,2268.345,274.39877,6098,1693,   1693,6098,   15,5471,   5471,15,   6160,7651,   7651,6160,   2070,1930,   1930,2070,   7527,1838,   1838,7527,   
-98.94003,10,0,0,797516,0,0,8849981,-218769.58603586562,2211.1333,245.45607,8054,6844,   6844,8054,   3610,6703,   6703,3610,   4803,637,   637,4803,   6669,6400,   6400,6669,   1404,2070,   2070,1404,   
-63.54138,10,0,0,2686135,0,0,38637748,-148743.32519151733,2340.8892,230.21298,928,139,   139,928,   4081,4131,   4131,4081,   2435,3684,   3684,2435,   7553,3408,   3408,7553,   6036,1678,   1678,6036,   
-125.68383,10,0,0,1366067,0,0,24219632,-238670.8842599264,1898.9785,277.29938,5261,7871,   7871,5261,   6689,3677,   3677,6689,   2578,8345,   8345,2578,   5930,6381,   6381,5930,   3449,611,   611,3449,   
-72.276955,10,0,0,1295130,0,0,20028060,-283538.67243795237,3922.9473,305.03473,4508,8027,   8027,4508,   5307,7483,   7483,5307,   748,4251,   4251,748,   2720,3849,   3849,2720,   1713,8272,   8272,1713,   
-133.20161,10,0,0,957150,0,0,17990996,-360304.8595200541,2704.9587,255.16667,7365,3829,   3829,7365,   1839,5527,   5527,1839,   4425,5959,   5959,4425,   6048,4319,   4319,6048,   3036,2476,   2476,3036,   
-83.80669,10,0,0,1823921,0,0,24721594,-222069.55158381592,2649.7832,228.70885,98,7097,   7097,98,   4330,5848,   5848,4330,   5012,182,   182,5012,   154,8369,   8369,154,   4124,4894,   4894,4124,   
-136.7238,10,0,0,2862878,0,0,55118676,-229087.6135198695,1675.5504,180.77689,3143,287,   287,3143,   2950,792,   792,2950,   5998,1336,   1336,5998,   3267,5034,   5034,3267,   3383,6619,   6619,3383,   
-103.72747,10,0,0,1287599,0,0,18137572,-288241.7310348581,2778.837,231.16205,963,3703,   3703,963,   1695,6200,   6200,1695,   2748,1432,   1432,2748,   6031,1162,   1162,6031,   7687,5055,   5055,7687,   
-223.85686,10,0,0,2909334,0,0,31220528,-547022.4690403282,2443.6262,221.25171,2297,1610,   1610,2297,   3344,973,   973,3344,   513,5846,   5846,513,   3697,7895,   7895,3697,   2470,566,   566,2470,   
-72.35875,10,0,0,2379026,0,0,24255246,-311049.49105415406,4298.713,340.86118,4096,2787,   2787,4096,   8160,5255,   5255,8160,   5129,7077,   7077,5129,   878,1047,   1047,878,   7964,3088,   3088,7964,   
-168.51003,10,0,0,1046702,0,0,12641576,-234059.69530830366,1388.9956,193.65724,2691,1013,   1013,2691,   936,4853,   4853,936,   1513,4830,   4830,1513,   5402,6565,   6565,5402,   3100,3580,   3580,3100,   
-139.02882,10,0,0,748317,0,0,13943674,-327395.4927621666,2354.875,279.35376,2586,7428,   7428,2586,   682,7505,   7505,682,   2596,1532,   1532,2596,   5379,1976,   1976,5379,   279,152,   152,279,   
-199.20976,10,0,0,711506,0,0,17196506,-417751.69474070345,2097.0442,193.05028,6075,3808,   3808,6075,   2563,2817,   2817,2563,   2522,6611,   6611,2522,   3979,4876,   4876,3979,   1071,4106,   4106,1071,   
-170.14287,10,0,0,1077415,0,0,24274338,-474005.953573372,2785.9292,251.65834,553,4984,   4984,553,   1633,4598,   4598,1633,   2363,1283,   1283,2363,   673,6927,   6927,673,   7895,4118,   4118,7895,   
-142.97919,10,0,0,1276634,0,0,12260342,-433322.59969287185,3030.669,240.2697,443,5567,   5567,443,   4794,7326,   7326,4794,   6415,5104,   5104,6415,   2105,655,   655,2105,   2658,3596,   3596,2658,   
-125.08049,10,0,0,1835896,0,0,28179442,-464170.3505220391,3710.9731,318.59146,1698,7337,   7337,1698,   768,7812,   7812,768,   5448,7319,   7319,5448,   6886,6554,   6554,6886,   2331,3337,   3337,2331,   
-328.9621,10,0,0,514534,0,0,3536110.2,-462739.3115649978,1406.6646,209.549,851,526,   526,851,   5494,7429,   7429,5494,   3026,6037,   6037,3026,   5795,4519,   4519,5795,   5141,1313,   1313,5141,   
-132.05865,10,0,0,444715,0,0,28607830,-522008.88270027656,3952.8562,321.03348,859,6888,   6888,859,   2516,4596,   4596,2516,   8144,508,   508,8144,   7449,3673,   3673,7449,   4837,5854,   5854,4837,   
-159.8503,10,0,0,1020020,0,0,12476610,-346081.89776060905,2165.0376,244.6065,4506,3324,   3324,4506,   2217,5910,   5910,2217,   2408,1651,   1651,2408,   4216,2257,   2257,4216,   7586,3480,   3480,7586,   
-257.9797,10,0,0,752208,0,0,10029982,-432940.4832083546,1678.1958,251.62242,2833,2554,   2554,2833,   4595,4558,   4558,4595,   3267,8353,   8353,3267,   72,5801,   5801,72,   4299,377,   377,4299,   
-110.8949,10,0,0,1198790,0,0,27117290,-393013.479314129,3544.0176,329.57904,7744,6021,   6021,7744,   3950,1344,   1344,3950,   2737,3246,   3246,2737,   4821,4607,   4607,4821,   8104,4940,   4940,8104,   
-55.57835,10,0,0,607530,0,0,17502882,-287147.9835664473,5166.5435,392.87415,8305,3212,   3212,8305,   1717,4913,   4913,1717,   7267,5962,   5962,7267,   6744,8019,   8019,6744,   5021,1374,   1374,5021,   
-191.04794,10,0,0,554435,0,0,12611691,-504761.3211567117,2642.0662,265.7049,1821,3538,   3538,1821,   5369,1660,   1660,5369,   6916,6740,   6740,6916,   2292,6394,   6394,2292,   1328,8226,   8226,1328,   
-123.053825,10,0,0,7452965,0,0,108664730,-521234.7021405617,4235.8267,337.3846,435,1648,   1648,435,   7809,4459,   4459,7809,   6545,6920,   6920,6545,   7810,872,   872,7810,   3173,7597,   7597,3173,   
-147.93242,10,0,0,3290922,0,0,37360612,-482666.58990699187,3262.7507,256.35483,5266,8044,   8044,5266,   2589,2645,   2645,2589,   3610,8056,   8056,3610,   837,8118,   8118,837,   5727,5740,   5740,5727,   
-255.7489,10,0,0,2923093,0,0,27276192,-526518.4477788759,2058.732,183.12933,1609,489,   489,1609,   779,2925,   2925,779,   6992,4206,   4206,6992,   652,2289,   2289,652,   2864,4432,   4432,2864,   
-263.6244,10,0,0,612217,0,0,11064237,-540268.9346183445,2049.3892,225.46219,954,6862,   6862,954,   3279,8313,   8313,3279,   4504,6657,   6657,4504,   3838,5693,   5693,3838,   6803,346,   346,6803,   
-292.85086,10,0,0,828094,0,0,21974296,-732867.1466076288,2502.5269,237.13016,6588,5871,   5871,6588,   4845,5859,   5859,4845,   4543,2213,   2213,4543,   949,2723,   2723,949,   6486,7295,   7295,6486,   
