idx,score,depth,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
121,-149.08812,20,0,0,391962,0,0,462.04178,0,0,1784042.8,-1423.78761,-554.4599419,1978.247551,-23115.35938,-5789.305096,74511.61967,155.04495,54.978027,1482,1565,1565,5095,5095,5092,5092,5202,5202,3962,3962,1208,1208,1206,1206,4001,4001,1205,1205,1196,   
122,-723.40674,20,0,0,548353,0,0,239.47273,0,0,1968784.5,-5677.874708,-1142.128483,6820.00319,-93115.67408,-11683.79232,320200.7889,128.71828,57.97037,508,791,791,69,69,3327,3327,5017,5017,4915,4915,4933,   ,,,,,,,,
123,-485.8196,20,0,0,566762,0,0,375.29395,0,0,1289080.1,-4180.296498,-964.4313163,5144.727816,-82084.80681,-12556.59756,225657.0135,168.96149,63.1454,291,109,109,240,240,3724,3724,5833,5833,5831,5831,5832,5832,6743,6743,3231,3231,6505,6505,3116,   
124,-98.668076,20,0,0,579351,0,0,868.0828,0,0,5675063,-1282.306341,-584.1589725,1866.465311,-21131.69655,-7287.070534,74398.2004,214.16956,74.05805,5889,6887,6887,6890,6890,6894,6894,6896,6896,7191,7191,7033,7033,7043,7043,7061,7061,7028,7028,5928,   
125,-16.215055,20,0,0,156254,0,0,193.67139,0,0,826148.25,-76.58154072,-51.03398737,127.6155281,-1467.639947,-647.3180344,7783.460148,90.51094,49.46414,8298,7446,7446,7431,7431,8257,   ,,,,,,,,,,,,,,
126,-1057.6987,20,0,0,3919833,0,0,281.22336,0,0,15099519,-9181.499727,-2702.843899,11884.34363,-174899.8963,-32898.02026,885306.1669,165.3589,56.634277,2388,1019,1019,1393,1393,3892,3892,3834,3834,3839,3839,3843,3843,5878,5878,5889,5889,6885,6885,6891,   
127,-1084.7305,20,0,0,1309504,0,0,232.43105,0,0,6302277.5,-8025.698802,-2206.567721,10232.26652,-141798.0758,-22825.02317,568282.0899,130.72194,57.580734,1535,1421,1421,973,973,997,997,1099,1099,2333,2333,2459,2459,2403,2403,2847,2847,2841,2841,2840,   
128,-403.9168,20,0,0,564959,0,0,359.73367,0,0,2128535.2,-4320.763692,-1795.218912,6115.982603,-86271.55813,-39221.38401,364442.812,213.58743,73.27505,906,864,864,4777,4777,4516,4516,3737,3737,3729,3729,3766,3766,3763,3763,5485,5485,5239,5239,5781,   
129,-670.0015,20,0,0,886399,0,0,242.70007,0,0,3400488.2,-6153.856657,-1579.34984,7733.2065,-120100.5633,-17758.17132,434917.4291,179.25417,74.71012,208,687,687,6273,6273,6270,6270,3458,3458,1280,1280,4712,4712,6529,6529,6527,6527,4204,4204,5942,   
130,-434.01248,20,0,0,324822,0,0,284.15878,0,0,683902.7,-3094.10791,-889.2084175,3983.316326,-56008.45748,-9519.596559,120311.6436,129.04803,51.987457,2333,2307,2307,2435,2435,2411,2411,5641,5641,5632,5632,5631,5631,5664,5664,5663,5663,2743,2743,2745,   
131,-460.37003,20,0,0,923965,0,0,332.14948,0,0,3042802.2,-4637.164466,-2075.591714,6712.756181,-88902.48804,-39741.74284,370379.29,193.11093,71.95217,3337,3318,3318,876,876,300,300,4790,4790,4761,4761,3653,3653,3486,3486,5545,5545,6358,6358,2036,   
132,-206.2179,20,0,0,115040,0,0,154.32726,0,0,253266.25,-960.6990417,-497.7910897,1458.490131,-17020.75618,-7658.967213,51449.59329,82.53773,40.61785,4278,4242,4242,1794,1794,5609,5609,5576,5576,5574,   ,,,,,,,,,,
133,-1003.2921,20,0,0,1034344,0,0,275.80115,0,0,2436910.2,-7085.5598,-1505.181717,8590.741519,-128788.4655,-16368.36362,405081.1135,128.36588,49.578182,700,54,54,482,482,489,489,6280,6280,6307,6307,6421,6421,6413,   ,,,,,,
134,-713.7995,20,0,0,1502517,0,0,291.28705,0,0,8169784.5,-8179.00056,-4079.407156,12258.40771,-154886.1166,-79114.95168,950413.0164,216.98825,83.37142,4829,3655,3655,3491,3491,5541,5541,5522,5522,6354,6354,6335,6335,6019,6019,2221,2221,2982,2982,5897,   
135,-1119.1715,20,0,0,1805359,0,0,273.03827,0,0,6090995,-9431.954667,-2486.813274,11918.76794,-183351.6977,-31158.19505,738165.7813,163.82806,62.94623,4691,4619,4619,4618,4618,4731,4731,4723,4723,4586,4586,3454,3454,3698,3698,434,434,428,428,875,   
136,-29.48891,20,0,0,104913,0,0,122.126175,0,0,660109.44,-110.1685364,-350.6693207,460.8378563,-1829.218928,-17532.71429,23289.00428,62.03074,25.724213,5347,5298,5298,6721,6721,5293,5293,5310,   ,,,,,,,,,,,,
137,-218.86359,20,0,0,1241950,0,0,195.50398,0,0,4202547,-1741.740847,-1002.00191,2743.742758,-25220.91159,-13163.23011,124755.2443,115.23576,47.833477,3186,4142,4142,3150,3150,3904,3904,3947,3947,3948,3948,3958,3958,1184,1184,1183,   ,,,,
138,-1098.9268,20,0,0,2501830,0,0,86.12794,0,0,10423166,-5398.99179,-2549.009225,7948.001014,-83425.29146,-32270.15193,502443.1556,75.91524,33.050327,7865,8197,8197,8057,8057,8044,8044,8267,8267,8260,   ,,,,,,,,,,
139,-423.26123,20,0,0,364402,0,0,427.26147,0,0,2105515,-4210.818044,-1453.085393,5663.903437,-89129.0253,-29930.69037,264496.646,210.57686,81.713326,152,7,7,4735,4735,4807,4807,3644,3644,5509,5509,5506,5506,5512,5512,6708,6708,5283,5283,6004,   
140,-278.2132,20,0,0,105771,0,0,64.85674,0,0,283409.16,-781.3803098,-421.8852903,1203.2656,-12809.07546,-6414.319994,46270.21502,46.040504,24.997797,1809,5613,5613,5592,5592,5574,   ,,,,,,,,,,,,,,
141,-44.869217,20,0,0,491237,0,0,314.2374,0,0,5087780.5,-260.1121966,-262.1982338,522.3104305,-6686.793509,-4989.056445,26720.58891,149.02853,58.34385,6572,6568,6568,5908,5908,5907,5907,6889,6889,6888,6888,6886,6886,6816,   ,,,,,,
